case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,Action,EventOrigin,case:LoanGoal,case:ApplicationType,case:RequestedAmount
Application_907734141,A_Validating,2016-10-01 09:54:28.884000+00:00,2016-10-26 08:05:56.739000+00:00,User_2,statechange,Application,Remaining debt home,New credit,10000.0
Application_907734141,A_Incomplete,2016-10-26 08:05:56.739000+00:00,2016-10-26 08:21:16.177000+00:00,User_83,statechange,Application,Remaining debt home,New credit,10000.0
Application_907734141,A_Validating,2016-10-26 08:21:16.177000+00:00,2016-10-31 10:52:41.794000+00:00,User_121,statechange,Application,Remaining debt home,New credit,10000.0
Application_907734141,O_Accepted,2016-10-31 10:52:41.794000+00:00,2016-10-31 13:49:09.264000+00:00,User_83,statechange,Offer,Remaining debt home,New credit,10000.0
Application_907734141,A_Pending,2016-10-31 13:49:09.264000+00:00,2016-10-31 13:49:09.271000+00:00,User_83,statechange,Application,Remaining debt home,New credit,10000.0
Application_907734141,W_Validate application,2016-10-31 13:49:09.271000+00:00,2016-10-31 13:49:09.278000+00:00,User_83,Deleted,Workflow,Remaining debt home,New credit,10000.0
Application_907734141,END,2016-10-31 13:49:09.271000+00:00,2016-10-31 13:49:09.278000+00:00,SYSTEM,Deleted,Workflow,Remaining debt home,New credit,10000.0
Application_908080813,START,2016-08-25 12:21:13.751000+00:00,2016-08-25 12:21:13.750000+00:00,SYSTEM,Created,Application,Existing loan takeover,New credit,23750.0
Application_908080813,A_Create Application,2016-08-25 12:21:13.751000+00:00,2016-08-25 12:21:13.751000+00:00,User_1,Created,Application,Existing loan takeover,New credit,23750.0
Application_908080813,A_Submitted,2016-08-25 12:21:13.751000+00:00,2016-08-25 12:21:13.782000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,23750.0
Application_908080813,W_Handle leads,2016-08-25 12:21:13.782000+00:00,2016-08-25 13:15:57.809000+00:00,User_45,Deleted,Workflow,Existing loan takeover,New credit,23750.0
Application_908080813,A_Concept,2016-08-25 13:15:57.809000+00:00,2016-08-25 13:15:57.818000+00:00,User_45,statechange,Application,Existing loan takeover,New credit,23750.0
Application_908080813,A_Accepted,2016-08-25 13:15:57.818000+00:00,2016-09-02 11:41:12.447000+00:00,User_85,statechange,Application,Existing loan takeover,New credit,23750.0
Application_908080813,O_Create Offer,2016-09-02 11:41:12.447000+00:00,2016-09-02 11:42:46.799000+00:00,User_85,Created,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Created,2016-09-02 11:42:46.799000+00:00,2016-09-02 11:42:47.370000+00:00,User_85,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Create Offer,2016-09-02 11:42:47.370000+00:00,2016-09-02 11:43:17.184000+00:00,User_85,Created,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Created,2016-09-02 11:43:17.184000+00:00,2016-09-02 11:43:17.710000+00:00,User_85,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Sent (mail and online),2016-09-02 11:43:17.710000+00:00,2016-09-02 11:43:36.858000+00:00,User_85,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Sent (mail and online),2016-09-02 11:43:36.858000+00:00,2016-09-02 11:43:36.860000+00:00,User_85,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,A_Complete,2016-09-02 11:43:36.860000+00:00,2016-09-02 11:43:36.882000+00:00,User_85,statechange,Application,Existing loan takeover,New credit,23750.0
Application_908080813,A_Cancelled,2016-09-02 11:43:36.882000+00:00,2016-10-03 06:00:37.695000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,23750.0
Application_908080813,O_Cancelled,2016-10-03 06:00:37.695000+00:00,2016-10-03 06:00:37.721000+00:00,User_1,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,O_Cancelled,2016-10-03 06:00:37.721000+00:00,2016-10-03 06:00:37.727000+00:00,User_1,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908080813,END,2016-10-03 06:00:37.721000+00:00,2016-10-03 06:00:37.727000+00:00,SYSTEM,statechange,Offer,Existing loan takeover,New credit,23750.0
Application_908162786,START,2016-09-19 08:45:03.301000+00:00,2016-09-19 08:45:03.300000+00:00,SYSTEM,Created,Application,Home improvement,New credit,25000.0
Application_908162786,A_Create Application,2016-09-19 08:45:03.301000+00:00,2016-09-19 08:45:03.301000+00:00,User_59,Created,Application,Home improvement,New credit,25000.0
Application_908162786,A_Concept,2016-09-19 08:45:03.301000+00:00,2016-09-19 08:45:03.318000+00:00,User_59,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,A_Accepted,2016-09-19 08:45:03.318000+00:00,2016-09-20 12:44:31.632000+00:00,User_56,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,O_Create Offer,2016-09-20 12:44:31.632000+00:00,2016-09-20 12:47:14.087000+00:00,User_56,Created,Offer,Home improvement,New credit,25000.0
Application_908162786,O_Created,2016-09-20 12:47:14.087000+00:00,2016-09-20 12:47:14.601000+00:00,User_56,statechange,Offer,Home improvement,New credit,25000.0
Application_908162786,O_Sent (mail and online),2016-09-20 12:47:14.601000+00:00,2016-09-20 12:48:56.439000+00:00,User_56,statechange,Offer,Home improvement,New credit,25000.0
Application_908162786,W_Complete application,2016-09-20 12:48:56.439000+00:00,2016-09-20 12:48:56.453000+00:00,User_56,Deleted,Workflow,Home improvement,New credit,25000.0
Application_908162786,A_Complete,2016-09-20 12:48:56.453000+00:00,2016-09-20 12:48:56.462000+00:00,User_56,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,A_Validating,2016-09-20 12:48:56.462000+00:00,2016-09-28 12:15:04.746000+00:00,User_121,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,O_Returned,2016-09-28 12:15:04.746000+00:00,2016-09-28 12:15:08.499000+00:00,User_121,statechange,Offer,Home improvement,New credit,25000.0
Application_908162786,W_Validate application,2016-09-28 12:15:08.499000+00:00,2016-09-28 12:17:31.052000+00:00,User_121,Deleted,Workflow,Home improvement,New credit,25000.0
Application_908162786,A_Incomplete,2016-09-28 12:17:31.052000+00:00,2016-09-28 12:17:31.061000+00:00,User_121,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,A_Validating,2016-09-28 12:17:31.061000+00:00,2016-09-30 07:44:02.725000+00:00,User_122,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,W_Validate application,2016-09-30 07:44:02.725000+00:00,2016-09-30 07:44:04.880000+00:00,User_122,Deleted,Workflow,Home improvement,New credit,25000.0
Application_908162786,A_Incomplete,2016-09-30 07:44:04.880000+00:00,2016-09-30 07:44:04.892000+00:00,User_122,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,A_Validating,2016-09-30 07:44:04.892000+00:00,2016-09-30 13:14:30.127000+00:00,User_121,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,A_Denied,2016-09-30 13:14:30.127000+00:00,2016-10-05 08:30:08.926000+00:00,User_99,statechange,Application,Home improvement,New credit,25000.0
Application_908162786,O_Refused,2016-10-05 08:30:08.926000+00:00,2016-10-05 08:30:08.960000+00:00,User_99,statechange,Offer,Home improvement,New credit,25000.0
Application_908162786,W_Validate application,2016-10-05 08:30:08.960000+00:00,2016-10-05 08:30:08.968000+00:00,User_99,Deleted,Workflow,Home improvement,New credit,25000.0
Application_908162786,END,2016-10-05 08:30:08.960000+00:00,2016-10-05 08:30:08.968000+00:00,SYSTEM,Deleted,Workflow,Home improvement,New credit,25000.0
Application_908404551,START,2016-09-06 14:17:09.707000+00:00,2016-09-06 14:17:09.706000+00:00,SYSTEM,Created,Application,Home improvement,New credit,15000.0
Application_908404551,A_Create Application,2016-09-06 14:17:09.707000+00:00,2016-09-06 14:17:09.707000+00:00,User_1,Created,Application,Home improvement,New credit,15000.0
Application_908404551,A_Submitted,2016-09-06 14:17:09.707000+00:00,2016-09-06 14:17:09.742000+00:00,User_1,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,A_Concept,2016-09-06 14:17:09.742000+00:00,2016-09-06 14:18:50.881000+00:00,User_1,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,A_Accepted,2016-09-06 14:18:50.881000+00:00,2016-09-06 14:57:32.483000+00:00,User_60,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,O_Create Offer,2016-09-06 14:57:32.483000+00:00,2016-09-06 14:59:33.019000+00:00,User_60,Created,Offer,Home improvement,New credit,15000.0
Application_908404551,O_Created,2016-09-06 14:59:33.019000+00:00,2016-09-06 14:59:33.647000+00:00,User_60,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,O_Create Offer,2016-09-06 14:59:33.647000+00:00,2016-09-06 15:00:10.943000+00:00,User_60,Created,Offer,Home improvement,New credit,15000.0
Application_908404551,O_Created,2016-09-06 15:00:10.943000+00:00,2016-09-06 15:00:11.511000+00:00,User_60,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,O_Sent (mail and online),2016-09-06 15:00:11.511000+00:00,2016-09-06 15:00:32.737000+00:00,User_60,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,O_Sent (mail and online),2016-09-06 15:00:32.737000+00:00,2016-09-06 15:00:32.738000+00:00,User_60,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,A_Complete,2016-09-06 15:00:32.738000+00:00,2016-09-06 15:00:32.762000+00:00,User_60,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,A_Validating,2016-09-06 15:00:32.762000+00:00,2016-09-12 12:24:50.577000+00:00,User_27,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,O_Returned,2016-09-12 12:24:50.577000+00:00,2016-09-12 12:29:17.367000+00:00,User_27,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,A_Incomplete,2016-09-12 12:29:17.367000+00:00,2016-09-14 07:42:37.384000+00:00,User_30,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,O_Accepted,2016-09-14 07:42:37.384000+00:00,2016-09-14 11:01:17.521000+00:00,User_30,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,A_Pending,2016-09-14 11:01:17.521000+00:00,2016-09-14 11:01:17.524000+00:00,User_30,statechange,Application,Home improvement,New credit,15000.0
Application_908404551,O_Cancelled,2016-09-14 11:01:17.524000+00:00,2016-09-14 11:01:17.536000+00:00,User_30,statechange,Offer,Home improvement,New credit,15000.0
Application_908404551,END,2016-09-14 11:01:17.524000+00:00,2016-09-14 11:01:17.536000+00:00,SYSTEM,statechange,Offer,Home improvement,New credit,15000.0
Application_908451479,START,2016-10-03 11:06:39.700000+00:00,2016-10-03 11:06:39.699000+00:00,SYSTEM,Created,Application,Home improvement,Limit raise,60000.0
Application_908451479,A_Create Application,2016-10-03 11:06:39.700000+00:00,2016-10-03 11:06:39.700000+00:00,User_3,Created,Application,Home improvement,Limit raise,60000.0
Application_908451479,A_Concept,2016-10-03 11:06:39.700000+00:00,2016-10-03 11:06:39.705000+00:00,User_3,statechange,Application,Home improvement,Limit raise,60000.0
Application_908451479,A_Accepted,2016-10-03 11:06:39.705000+00:00,2016-10-04 09:25:22.879000+00:00,User_16,statechange,Application,Home improvement,Limit raise,60000.0
Application_908451479,O_Create Offer,2016-10-04 09:25:22.879000+00:00,2016-10-04 09:26:30.027000+00:00,User_16,Created,Offer,Home improvement,Limit raise,60000.0
Application_908451479,O_Created,2016-10-04 09:26:30.027000+00:00,2016-10-04 09:26:30.594000+00:00,User_16,statechange,Offer,Home improvement,Limit raise,60000.0
Application_908451479,O_Sent (mail and online),2016-10-04 09:26:30.594000+00:00,2016-10-04 09:26:41.027000+00:00,User_16,statechange,Offer,Home improvement,Limit raise,60000.0
Application_908451479,A_Complete,2016-10-04 09:26:41.027000+00:00,2016-10-04 09:26:41.053000+00:00,User_16,statechange,Application,Home improvement,Limit raise,60000.0
Application_908451479,A_Validating,2016-10-04 09:26:41.053000+00:00,2016-10-10 14:14:29.177000+00:00,User_121,statechange,Application,Home improvement,Limit raise,60000.0
Application_908451479,O_Returned,2016-10-10 14:14:29.177000+00:00,2016-10-10 14:14:30.808000+00:00,User_121,statechange,Offer,Home improvement,Limit raise,60000.0
Application_908451479,O_Accepted,2016-10-10 14:14:30.808000+00:00,2016-10-12 16:06:02.193000+00:00,User_30,statechange,Offer,Home improvement,Limit raise,60000.0
Application_908451479,A_Pending,2016-10-12 16:06:02.193000+00:00,2016-10-12 16:06:02.195000+00:00,User_30,statechange,Application,Home improvement,Limit raise,60000.0
Application_908451479,END,2016-10-12 16:06:02.193000+00:00,2016-10-12 16:06:02.195000+00:00,SYSTEM,statechange,Application,Home improvement,Limit raise,60000.0
Application_908785783,START,2016-09-20 15:22:57.400000+00:00,2016-09-20 15:22:57.399000+00:00,SYSTEM,Created,Application,Car,New credit,12500.0
Application_908785783,A_Create Application,2016-09-20 15:22:57.400000+00:00,2016-09-20 15:22:57.400000+00:00,User_1,Created,Application,Car,New credit,12500.0
Application_908785783,A_Submitted,2016-09-20 15:22:57.400000+00:00,2016-09-20 15:22:57.432000+00:00,User_1,statechange,Application,Car,New credit,12500.0
Application_908785783,W_Handle leads,2016-09-20 15:22:57.432000+00:00,2016-09-20 15:35:38.132000+00:00,User_54,Deleted,Workflow,Car,New credit,12500.0
Application_908785783,A_Concept,2016-09-20 15:35:38.132000+00:00,2016-09-20 15:35:38.142000+00:00,User_54,statechange,Application,Car,New credit,12500.0
Application_908785783,A_Accepted,2016-09-20 15:35:38.142000+00:00,2016-09-21 12:41:11.198000+00:00,User_55,statechange,Application,Car,New credit,12500.0
Application_908785783,O_Create Offer,2016-09-21 12:41:11.198000+00:00,2016-09-21 12:44:43.553000+00:00,User_55,Created,Offer,Car,New credit,12500.0
Application_908785783,O_Created,2016-09-21 12:44:43.553000+00:00,2016-09-21 12:44:44.186000+00:00,User_55,statechange,Offer,Car,New credit,12500.0
Application_908785783,O_Sent (mail and online),2016-09-21 12:44:44.186000+00:00,2016-09-21 12:45:39.197000+00:00,User_55,statechange,Offer,Car,New credit,12500.0
Application_908785783,W_Complete application,2016-09-21 12:45:39.197000+00:00,2016-09-21 12:45:39.210000+00:00,User_55,Deleted,Workflow,Car,New credit,12500.0
Application_908785783,A_Complete,2016-09-21 12:45:39.210000+00:00,2016-09-21 12:45:39.219000+00:00,User_55,statechange,Application,Car,New credit,12500.0
Application_908785783,A_Cancelled,2016-09-21 12:45:39.219000+00:00,2016-10-22 06:00:43.481000+00:00,User_1,statechange,Application,Car,New credit,12500.0
Application_908785783,O_Cancelled,2016-10-22 06:00:43.481000+00:00,2016-10-22 06:00:43.504000+00:00,User_1,statechange,Offer,Car,New credit,12500.0
Application_908785783,END,2016-10-22 06:00:43.481000+00:00,2016-10-22 06:00:43.504000+00:00,SYSTEM,statechange,Offer,Car,New credit,12500.0
Application_909311943,START,2016-08-10 09:48:36.113000+00:00,2016-08-10 09:48:36.112000+00:00,SYSTEM,Created,Application,Existing loan takeover,New credit,40000.0
Application_909311943,A_Create Application,2016-08-10 09:48:36.113000+00:00,2016-08-10 09:48:36.113000+00:00,User_1,Created,Application,Existing loan takeover,New credit,40000.0
Application_909311943,A_Submitted,2016-08-10 09:48:36.113000+00:00,2016-08-10 09:48:36.200000+00:00,User_1,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,W_Handle leads,2016-08-10 09:48:36.200000+00:00,2016-08-10 10:23:58.040000+00:00,User_16,Deleted,Workflow,Existing loan takeover,New credit,40000.0
Application_909311943,A_Concept,2016-08-10 10:23:58.040000+00:00,2016-08-10 10:23:58.051000+00:00,User_16,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,A_Accepted,2016-08-10 10:23:58.051000+00:00,2016-08-11 13:59:55.811000+00:00,User_78,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,O_Create Offer,2016-08-11 13:59:55.811000+00:00,2016-08-11 14:03:46.573000+00:00,User_78,Created,Offer,Existing loan takeover,New credit,40000.0
Application_909311943,O_Created,2016-08-11 14:03:46.573000+00:00,2016-08-11 14:03:47.426000+00:00,User_78,statechange,Offer,Existing loan takeover,New credit,40000.0
Application_909311943,O_Sent (mail and online),2016-08-11 14:03:47.426000+00:00,2016-08-11 14:07:34.236000+00:00,User_78,statechange,Offer,Existing loan takeover,New credit,40000.0
Application_909311943,W_Complete application,2016-08-11 14:07:34.236000+00:00,2016-08-11 14:07:34.279000+00:00,User_78,Deleted,Workflow,Existing loan takeover,New credit,40000.0
Application_909311943,A_Complete,2016-08-11 14:07:34.279000+00:00,2016-08-11 14:07:34.305000+00:00,User_78,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,A_Validating,2016-08-11 14:07:34.305000+00:00,2016-09-01 14:33:42.730000+00:00,User_112,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,O_Returned,2016-09-01 14:33:42.730000+00:00,2016-09-01 14:34:34.812000+00:00,User_112,statechange,Offer,Existing loan takeover,New credit,40000.0
Application_909311943,A_Incomplete,2016-09-01 14:34:34.812000+00:00,2016-09-05 09:24:00.142000+00:00,User_87,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,O_Accepted,2016-09-05 09:24:00.142000+00:00,2016-09-22 05:55:12.569000+00:00,User_112,statechange,Offer,Existing loan takeover,New credit,40000.0
Application_909311943,A_Pending,2016-09-22 05:55:12.569000+00:00,2016-09-22 05:55:12.573000+00:00,User_112,statechange,Application,Existing loan takeover,New credit,40000.0
Application_909311943,END,2016-09-22 05:55:12.569000+00:00,2016-09-22 05:55:12.573000+00:00,SYSTEM,statechange,Application,Existing loan takeover,New credit,40000.0
Application_910385622,START,2016-09-29 21:53:41.917000+00:00,2016-09-29 21:53:41.916000+00:00,SYSTEM,Created,Application,Car,New credit,7000.0
Application_910385622,A_Create Application,2016-09-29 21:53:41.917000+00:00,2016-09-29 21:53:41.917000+00:00,User_1,Created,Application,Car,New credit,7000.0
Application_910385622,A_Submitted,2016-09-29 21:53:41.917000+00:00,2016-09-29 21:53:42.766000+00:00,User_1,statechange,Application,Car,New credit,7000.0
Application_910385622,A_Concept,2016-09-29 21:53:42.766000+00:00,2016-09-29 21:54:30.571000+00:00,User_1,statechange,Application,Car,New credit,7000.0
Application_910385622,A_Accepted,2016-09-29 21:54:30.571000+00:00,2016-10-01 13:25:26.538000+00:00,User_77,statechange,Application,Car,New credit,7000.0
Application_910385622,O_Create Offer,2016-10-01 13:25:26.538000+00:00,2016-10-01 13:33:28.636000+00:00,User_77,Created,Offer,Car,New credit,7000.0
Application_910385622,O_Created,2016-10-01 13:33:28.636000+00:00,2016-10-01 13:33:29.186000+00:00,User_77,statechange,Offer,Car,New credit,7000.0
Application_910385622,O_Sent (mail and online),2016-10-01 13:33:29.186000+00:00,2016-10-01 13:34:14.447000+00:00,User_77,statechange,Offer,Car,New credit,7000.0
Application_910385622,W_Complete application,2016-10-01 13:34:14.447000+00:00,2016-10-01 13:34:14.459000+00:00,User_77,Deleted,Workflow,Car,New credit,7000.0
Application_910385622,A_Complete,2016-10-01 13:34:14.459000+00:00,2016-10-01 13:34:14.469000+00:00,User_77,statechange,Application,Car,New credit,7000.0
Application_910385622,A_Validating,2016-10-01 13:34:14.469000+00:00,2016-10-12 07:23:04.439000+00:00,User_118,statechange,Application,Car,New credit,7000.0
Application_910385622,O_Returned,2016-10-12 07:23:04.439000+00:00,2016-10-12 07:27:02.974000+00:00,User_118,statechange,Offer,Car,New credit,7000.0
Application_910385622,A_Incomplete,2016-10-12 07:27:02.974000+00:00,2016-10-13 11:57:00.517000+00:00,User_109,statechange,Application,Car,New credit,7000.0
Application_910385622,W_Call incomplete files,2016-10-13 11:57:00.517000+00:00,2016-10-13 13:52:00.095000+00:00,User_18,Deleted,Workflow,Car,New credit,7000.0
Application_910385622,A_Validating,2016-10-13 13:52:00.095000+00:00,2016-10-13 13:52:00.159000+00:00,User_18,statechange,Application,Car,New credit,7000.0
Application_910385622,O_Accepted,2016-10-13 13:52:00.159000+00:00,2016-10-17 11:54:41.124000+00:00,User_29,statechange,Offer,Car,New credit,7000.0
Application_910385622,A_Pending,2016-10-17 11:54:41.124000+00:00,2016-10-17 11:54:41.129000+00:00,User_29,statechange,Application,Car,New credit,7000.0
Application_910385622,W_Validate application,2016-10-17 11:54:41.129000+00:00,2016-10-17 11:54:41.131000+00:00,User_29,Deleted,Workflow,Car,New credit,7000.0
Application_910385622,END,2016-10-17 11:54:41.129000+00:00,2016-10-17 11:54:41.131000+00:00,SYSTEM,Deleted,Workflow,Car,New credit,7000.0
Application_910438003,START,2016-08-06 11:49:52.709000+00:00,2016-08-06 11:49:52.708000+00:00,SYSTEM,Created,Application,Car,New credit,16000.0
Application_910438003,A_Create Application,2016-08-06 11:49:52.709000+00:00,2016-08-06 11:49:52.709000+00:00,User_46,Created,Application,Car,New credit,16000.0
Application_910438003,A_Concept,2016-08-06 11:49:52.709000+00:00,2016-08-06 11:49:52.735000+00:00,User_46,statechange,Application,Car,New credit,16000.0
Application_910438003,A_Accepted,2016-08-06 11:49:52.735000+00:00,2016-08-06 11:59:13.794000+00:00,User_46,statechange,Application,Car,New credit,16000.0
Application_910438003,O_Create Offer,2016-08-06 11:59:13.794000+00:00,2016-08-06 12:03:00.193000+00:00,User_46,Created,Offer,Car,New credit,16000.0
Application_910438003,O_Created,2016-08-06 12:03:00.193000+00:00,2016-08-06 12:03:00.936000+00:00,User_46,statechange,Offer,Car,New credit,16000.0
Application_910438003,O_Cancelled,2016-08-06 12:03:00.936000+00:00,2016-08-06 12:11:30.362000+00:00,User_46,statechange,Offer,Car,New credit,16000.0
Application_910438003,O_Create Offer,2016-08-06 12:11:30.362000+00:00,2016-08-06 12:11:42.735000+00:00,User_46,Created,Offer,Car,New credit,16000.0
Application_910438003,O_Created,2016-08-06 12:11:42.735000+00:00,2016-08-06 12:11:43.445000+00:00,User_46,statechange,Offer,Car,New credit,16000.0
Application_910438003,O_Sent (mail and online),2016-08-06 12:11:43.445000+00:00,2016-08-09 10:25:35.202000+00:00,User_46,statechange,Offer,Car,New credit,16000.0
Application_910438003,A_Complete,2016-08-09 10:25:35.202000+00:00,2016-08-09 10:25:35.227000+00:00,User_46,statechange,Application,Car,New credit,16000.0
Application_910438003,A_Validating,2016-08-09 10:25:35.227000+00:00,2016-08-16 12:22:28.344000+00:00,User_123,statechange,Application,Car,New credit,16000.0
Application_910438003,O_Returned,2016-08-16 12:22:28.344000+00:00,2016-08-17 08:31:25.833000+00:00,User_93,statechange,Offer,Car,New credit,16000.0
Application_910438003,A_Incomplete,2016-08-17 08:31:25.833000+00:00,2016-08-17 09:00:58.517000+00:00,User_100,statechange,Application,Car,New credit,16000.0
Application_910438003,A_Validating,2016-08-17 09:00:58.517000+00:00,2016-08-17 17:24:50.937000+00:00,User_28,statechange,Application,Car,New credit,16000.0
Application_910438003,O_Accepted,2016-08-17 17:24:50.937000+00:00,2016-08-18 08:03:56.370000+00:00,User_107,statechange,Offer,Car,New credit,16000.0
Application_910438003,A_Pending,2016-08-18 08:03:56.370000+00:00,2016-08-18 08:03:56.373000+00:00,User_107,statechange,Application,Car,New credit,16000.0
Application_910438003,END,2016-08-18 08:03:56.370000+00:00,2016-08-18 08:03:56.373000+00:00,SYSTEM,statechange,Application,Car,New credit,16000.0
Application_910823018,START,2016-10-14 10:54:04.912000+00:00,2016-10-14 10:54:04.911000+00:00,SYSTEM,Created,Application,Home improvement,Limit raise,26000.0
Application_910823018,A_Create Application,2016-10-14 10:54:04.912000+00:00,2016-10-14 10:54:04.912000+00:00,User_67,Created,Application,Home improvement,Limit raise,26000.0
Application_910823018,A_Concept,2016-10-14 10:54:04.912000+00:00,2016-10-14 10:54:04.914000+00:00,User_67,statechange,Application,Home improvement,Limit raise,26000.0
Application_910823018,A_Accepted,2016-10-14 10:54:04.914000+00:00,2016-10-14 10:56:38.546000+00:00,User_67,statechange,Application,Home improvement,Limit raise,26000.0
Application_910823018,O_Create Offer,2016-10-14 10:56:38.546000+00:00,2016-10-14 10:57:21.573000+00:00,User_67,Created,Offer,Home improvement,Limit raise,26000.0
Application_910823018,O_Created,2016-10-14 10:57:21.573000+00:00,2016-10-14 10:57:22.119000+00:00,User_67,statechange,Offer,Home improvement,Limit raise,26000.0
Application_910823018,O_Sent (mail and online),2016-10-14 10:57:22.119000+00:00,2016-10-14 10:57:32.537000+00:00,User_67,statechange,Offer,Home improvement,Limit raise,26000.0
Application_910823018,W_Complete application,2016-10-14 10:57:32.537000+00:00,2016-10-14 10:57:32.553000+00:00,User_67,Deleted,Workflow,Home improvement,Limit raise,26000.0
Application_910823018,A_Complete,2016-10-14 10:57:32.553000+00:00,2016-10-14 10:57:32.562000+00:00,User_67,statechange,Application,Home improvement,Limit raise,26000.0
Application_910823018,A_Validating,2016-10-14 10:57:32.562000+00:00,2016-10-19 08:56:04.927000+00:00,User_113,statechange,Application,Home improvement,Limit raise,26000.0
Application_910823018,O_Returned,2016-10-19 08:56:04.927000+00:00,2016-10-19 08:56:10.306000+00:00,User_113,statechange,Offer,Home improvement,Limit raise,26000.0
Application_910823018,O_Accepted,2016-10-19 08:56:10.306000+00:00,2016-10-20 11:45:09.051000+00:00,User_75,statechange,Offer,Home improvement,Limit raise,26000.0
Application_910823018,A_Pending,2016-10-20 11:45:09.051000+00:00,2016-10-20 11:45:09.053000+00:00,User_75,statechange,Application,Home improvement,Limit raise,26000.0
Application_910823018,END,2016-10-20 11:45:09.051000+00:00,2016-10-20 11:45:09.053000+00:00,SYSTEM,statechange,Application,Home improvement,Limit raise,26000.0
Application_911736403,START,2016-09-24 21:56:04.765000+00:00,2016-09-24 21:56:04.764000+00:00,SYSTEM,Created,Application,Not speficied,New credit,10000.0
Application_911736403,A_Create Application,2016-09-24 21:56:04.765000+00:00,2016-09-24 21:56:04.765000+00:00,User_1,Created,Application,Not speficied,New credit,10000.0
Application_911736403,A_Submitted,2016-09-24 21:56:04.765000+00:00,2016-09-24 21:56:04.803000+00:00,User_1,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,W_Handle leads,2016-09-24 21:56:04.803000+00:00,2016-09-26 06:24:25.578000+00:00,User_14,Deleted,Workflow,Not speficied,New credit,10000.0
Application_911736403,A_Concept,2016-09-26 06:24:25.578000+00:00,2016-09-26 06:24:25.596000+00:00,User_14,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,A_Accepted,2016-09-26 06:24:25.596000+00:00,2016-09-27 09:04:09.203000+00:00,User_60,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,O_Create Offer,2016-09-27 09:04:09.203000+00:00,2016-09-27 09:06:32.124000+00:00,User_60,Created,Offer,Not speficied,New credit,10000.0
Application_911736403,O_Created,2016-09-27 09:06:32.124000+00:00,2016-09-27 09:06:32.659000+00:00,User_60,statechange,Offer,Not speficied,New credit,10000.0
Application_911736403,O_Sent (mail and online),2016-09-27 09:06:32.659000+00:00,2016-09-27 09:06:48.405000+00:00,User_60,statechange,Offer,Not speficied,New credit,10000.0
Application_911736403,A_Complete,2016-09-27 09:06:48.405000+00:00,2016-09-27 09:06:48.426000+00:00,User_60,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,A_Validating,2016-09-27 09:06:48.426000+00:00,2016-10-10 09:35:11.438000+00:00,User_112,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,W_Validate application,2016-10-10 09:35:11.438000+00:00,2016-10-10 09:35:15.509000+00:00,User_112,Deleted,Workflow,Not speficied,New credit,10000.0
Application_911736403,A_Incomplete,2016-10-10 09:35:15.509000+00:00,2016-10-10 09:35:15.518000+00:00,User_112,statechange,Application,Not speficied,New credit,10000.0
Application_911736403,O_Returned,2016-10-10 09:35:15.518000+00:00,2016-10-10 09:37:44.231000+00:00,User_112,statechange,Offer,Not speficied,New credit,10000.0
